Checker,Annotaions,Comments,ReactCount,ReplyCount
,3,"পরীর মতো মেয়েরা আছে বলেই,সরকারি আমলারা  শুন্দর মতো বেচে আছে,এইরকম বস্তি মারকা মেয়েরা আছে বলেই সরকারি কামলারা ভালো থাকতে পারে,তাদের বউ এর হাতে মাইর খেতে হয় না,জেই  পরি সারাজীবনে এর কামাই দিয়ে একটা BMW, Mercedes, land Rover কিনতে পারবে না,সে কিনা আজ ভালো…",,
,3,এক কথায় পরীর প্রেমে পরে গেছেন,23,2 replies
,3,"২০১৪ সালে শামসুন্নাহার স্মৃতি ওরফে পরিমনিকে কেউ চিনত না। আর সে স্পষ্টবাদী মোটেও নয়। সে মিডিয়ার সামনে মিথ্যা তথ্য দিয়ে সিমপ্যাথি আদায় করেছে এটা প্রমাণিত। সে ক্লাবে মদ খেতে গিয়েছিল, নাসিরের সাথে খারাপ ব্যবহার করেছে, এগুলো সে সংবাদ সম্মেলনে বলেনি। স্পষ্টব…",1,
,3,তুযে লুচ্চা তা প্রমাণ করলি,5,
,3,পরিমনিকে আরো দৃঢ় মনো ভাবের হতে হবে। তার টেটাসকে ধরে রেখে সিনেমা চর্চায় সাহিত্য নিয়ে থাকতে হবে। এলো মেলো যার তার সাথে রিলেশন চলবে না। সে যে একটি শিল্পী  তার মাঝে সৌন্দর্যে প্রতিভা আছে সেটা সংরক্ষন করতে হবে।অভিনয়ের জন্য আরো তৈয়রী হতে হবে। পরিচালকরা অভিন…,10,1 reply
,3,"পরীর পক্ষ থেকে আপনাকে একরাতের ফ্রি সার্ভিস দেয়া হলো! দূর্বল হবেন না, নিজেকে শক্ত করুন!",8,4 replies
,3,সে রাত ২টা সময় ক্লাব গুলতে কেন যায় তার উত্তর আপনি দিন?,3,1 reply
,3,মাসে কয়বার দেয় খেলতে,1,
,3,সারা রাত পরিশ্রম করে ঘাম ঝড়িয়ে টাকা বানিয়েছে।,,
,3,"নোবেলটা কি হাতে নিয়ে নেবে, নাকি পেছন দিয়ে ভরে দেবো,,",36,
,3,ডেইলি বোতল কয়টা খায় সেটি বললেন না তো।,16,2 replies
,3,নয়া দালালের আমদানি,7,3 replies
,3,"সাংবাদিক মহোদয়, আপনি কি আসল ঘটনা আড়াল করতে চাইছেন, নিশ্চয়ই ভারি কিছু পেয়েছেন!!!",4,
,3,"নায়িকা তো পরিমনির আগেও ছিলেন, সাতে ও অনেক নায়িকা আছেন, কই তাদের তো টাকা নাই, পরিমনির ছবি কয়টা আছে বাংলাদেশে? এই সব গুলা ছবির পরিচালকদের কাছে হিসাব নিলেই দেখবেন কত টাকা আয় আছে তার, সে কি আলাদিনের চেরাগ ফাইছে, রাতের বেলায় ঘসা দিলাম আর ধন সম্পদ দিয়ে দিল, …",55,
,3,ভিডিও টা দেখো বোটক্লাবের।।দালালীটা পরে করো।,78,
,3,আমার বিশ্বাস! ন্যায় বিচার হলে পরীমণিই ধরা খাবে-এটাই হওয়া উচিত। আমরা চাই না ফিল্ম ইন্ডাস্ট্রি এদের মতো দুই চারজনের জন্য ধ্বংস হোক।,15,3 replies
,3,"কিসের পরিশ্রম  ভাই,এক রাতে দশ লাখ এটা কোন পরিশ্রম না।আর আপনি চামড়া ব্যবসাহীর হয়ে দালালী করছেন।",31,
